Local authority,Library name,Month,Type,Loans
Devon,ILFRACOMBE,2020-02,DVD,56
Devon,ILFRACOMBE,2020-02,Misc,1
Devon,ILFRACOMBE,2020-02,Music CD,2
Devon,ILFRACOMBE,2020-03,Adult Audiobook,43
Devon,ILFRACOMBE,2020-03,Adult Fiction,747
Devon,ILFRACOMBE,2020-03,Adult Non Fiction,145
Devon,ILFRACOMBE,2020-03,Children and Teen Fiction,545
Devon,ILFRACOMBE,2020-03,Children and Teen Non-Fiction,101
Devon,ILFRACOMBE,2020-03,Children Audiobook,4
Devon,ILFRACOMBE,2020-03,DVD,39
Devon,ILFRACOMBE,2020-03,Misc,1
Devon,ILFRACOMBE,2020-03,Music CD,1
Devon,ILFRACOMBE,2020-05,Adult Fiction,6
Devon,ILFRACOMBE,2020-05,Adult Non Fiction,1
Devon,ILFRACOMBE,2020-05,Children and Teen Fiction,12
Devon,ILFRACOMBE,2020-05,Children and Teen Non-Fiction,2
Devon,ILFRACOMBE,2020-05,DVD,1
Devon,ILFRACOMBE,2020-06,Adult Audiobook,7
Devon,ILFRACOMBE,2020-06,Adult Fiction,58
Devon,ILFRACOMBE,2020-06,Adult Non Fiction,9
Devon,ILFRACOMBE,2020-06,Children and Teen Fiction,16
Devon,ILFRACOMBE,2020-06,Misc,1
Devon,ILFRACOMBE,2020-07,Adult Audiobook,18
Devon,ILFRACOMBE,2020-07,Adult Fiction,310
Devon,ILFRACOMBE,2020-07,Adult Non Fiction,31
Devon,ILFRACOMBE,2020-07,Children and Teen Fiction,105
Devon,ILFRACOMBE,2020-07,Children and Teen Non-Fiction,7
Devon,ILFRACOMBE,2020-07,Children Audiobook,3
Devon,ILFRACOMBE,2020-07,DVD,3
Devon,ILFRACOMBE,2020-08,Adult Audiobook,36
Devon,ILFRACOMBE,2020-08,Adult Fiction,395
Devon,ILFRACOMBE,2020-08,Adult Non Fiction,91
Devon,ILFRACOMBE,2020-08,Children and Teen Fiction,288
Devon,ILFRACOMBE,2020-08,Children and Teen Non-Fiction,44
Devon,ILFRACOMBE,2020-08,Children Audiobook,9
Devon,ILFRACOMBE,2020-08,DVD,20
Devon,ILFRACOMBE,2020-08,Music CD,1
Devon,ILFRACOMBE,2020-09,Adult Audiobook,32
Devon,ILFRACOMBE,2020-09,Adult Fiction,541
Devon,ILFRACOMBE,2020-09,Adult Non Fiction,113
Devon,ILFRACOMBE,2020-09,Children and Teen Fiction,276
Devon,ILFRACOMBE,2020-09,Children and Teen Non-Fiction,38
Devon,ILFRACOMBE,2020-09,Children Audiobook,13
Devon,ILFRACOMBE,2020-09,DVD,12
Devon,IVYBRIDGE,2015-04,Adult Audiobook,72
Devon,IVYBRIDGE,2015-04,Adult Fiction,2201
Devon,IVYBRIDGE,2015-04,Adult Non Fiction,704
Devon,IVYBRIDGE,2015-04,Children and Teen Fiction,1815
Devon,IVYBRIDGE,2015-04,Children and Teen Non-Fiction,211
Devon,IVYBRIDGE,2015-04,Children Audiobook,27
Devon,IVYBRIDGE,2015-04,DVD,149
Devon,IVYBRIDGE,2015-04,Misc,9
Devon,IVYBRIDGE,2015-04,Music CD,15
Devon,IVYBRIDGE,2015-04,Play,2
Devon,IVYBRIDGE,2015-04,Sheet Music,1
Devon,IVYBRIDGE,2015-05,Adult Audiobook,70
Devon,IVYBRIDGE,2015-05,Adult Fiction,2423
Devon,IVYBRIDGE,2015-05,Adult Non Fiction,645
Devon,IVYBRIDGE,2015-05,Children and Teen Fiction,1929
Devon,IVYBRIDGE,2015-05,Children and Teen Non-Fiction,184
Devon,IVYBRIDGE,2015-05,Children Audiobook,40
Devon,IVYBRIDGE,2015-05,DVD,170
Devon,IVYBRIDGE,2015-05,Misc,4
Devon,IVYBRIDGE,2015-05,Music CD,14
Devon,IVYBRIDGE,2015-05,Play,1
Devon,IVYBRIDGE,2015-05,Sheet Music,1
Devon,IVYBRIDGE,2015-06,Adult Audiobook,83
Devon,IVYBRIDGE,2015-06,Adult Fiction,2495
Devon,IVYBRIDGE,2015-06,Adult Non Fiction,599
Devon,IVYBRIDGE,2015-06,Children and Teen Fiction,1811
Devon,IVYBRIDGE,2015-06,Children and Teen Non-Fiction,235
Devon,IVYBRIDGE,2015-06,Children Audiobook,26
Devon,IVYBRIDGE,2015-06,DVD,142
Devon,IVYBRIDGE,2015-06,Misc,5
Devon,IVYBRIDGE,2015-06,Music CD,30
Devon,IVYBRIDGE,2015-06,Play,0
Devon,IVYBRIDGE,2015-06,Sheet Music,2
Devon,IVYBRIDGE,2015-07,Adult Audiobook,93
Devon,IVYBRIDGE,2015-07,Adult Fiction,2807
Devon,IVYBRIDGE,2015-07,Adult Non Fiction,761
Devon,IVYBRIDGE,2015-07,Children and Teen Fiction,3085
Devon,IVYBRIDGE,2015-07,Children and Teen Non-Fiction,312
Devon,IVYBRIDGE,2015-07,Children Audiobook,36
Devon,IVYBRIDGE,2015-07,DVD,189
Devon,IVYBRIDGE,2015-07,Misc,10
Devon,IVYBRIDGE,2015-07,Music CD,14
Devon,IVYBRIDGE,2015-07,Sheet Music,0
Devon,IVYBRIDGE,2015-08,Adult Audiobook,85
Devon,IVYBRIDGE,2015-08,Adult Fiction,2575
Devon,IVYBRIDGE,2015-08,Adult Non Fiction,715
Devon,IVYBRIDGE,2015-08,Children and Teen Fiction,2932
Devon,IVYBRIDGE,2015-08,Children and Teen Non-Fiction,342
Devon,IVYBRIDGE,2015-08,Children Audiobook,41
Devon,IVYBRIDGE,2015-08,DVD,233
Devon,IVYBRIDGE,2015-08,Misc,7
Devon,IVYBRIDGE,2015-08,Music CD,10
Devon,IVYBRIDGE,2015-08,Sheet Music,3
Devon,IVYBRIDGE,2015-09,Adult Audiobook,84
Devon,IVYBRIDGE,2015-09,Adult Fiction,2495
Devon,IVYBRIDGE,2015-09,Adult Non Fiction,711
Devon,IVYBRIDGE,2015-09,Children and Teen Fiction,2171
Devon,IVYBRIDGE,2015-09,Children and Teen Non-Fiction,322
Devon,IVYBRIDGE,2015-09,Children Audiobook,28
Devon,IVYBRIDGE,2015-09,DVD,159
Devon,IVYBRIDGE,2015-09,Misc,2
Devon,IVYBRIDGE,2015-09,Music CD,14
Devon,IVYBRIDGE,2015-09,Play,5
Devon,IVYBRIDGE,2015-09,Sheet Music,3
Devon,IVYBRIDGE,2015-10,Adult Audiobook,103
Devon,IVYBRIDGE,2015-10,Adult Fiction,2526
Devon,IVYBRIDGE,2015-10,Adult Non Fiction,916
Devon,IVYBRIDGE,2015-10,Children and Teen Fiction,2336
Devon,IVYBRIDGE,2015-10,Children and Teen Non-Fiction,306
Devon,IVYBRIDGE,2015-10,Children Audiobook,32
Devon,IVYBRIDGE,2015-10,DVD,196
Devon,IVYBRIDGE,2015-10,Misc,4
Devon,IVYBRIDGE,2015-10,Music CD,16
Devon,IVYBRIDGE,2015-10,Play,1
Devon,IVYBRIDGE,2015-10,Sheet Music,8
Devon,IVYBRIDGE,2015-11,Adult Audiobook,78
Devon,IVYBRIDGE,2015-11,Adult Fiction,2342
Devon,IVYBRIDGE,2015-11,Adult Non Fiction,663
Devon,IVYBRIDGE,2015-11,Children and Teen Fiction,1960
Devon,IVYBRIDGE,2015-11,Children and Teen Non-Fiction,208
Devon,IVYBRIDGE,2015-11,Children Audiobook,36
Devon,IVYBRIDGE,2015-11,DVD,151
Devon,IVYBRIDGE,2015-11,Misc,7
Devon,IVYBRIDGE,2015-11,Music CD,17
Devon,IVYBRIDGE,2015-11,Play,0
Devon,IVYBRIDGE,2015-11,Sheet Music,0
Devon,IVYBRIDGE,2015-12,Adult Audiobook,82
Devon,IVYBRIDGE,2015-12,Adult Fiction,2069
Devon,IVYBRIDGE,2015-12,Adult Non Fiction,477
Devon,IVYBRIDGE,2015-12,Children and Teen Fiction,1396
Devon,IVYBRIDGE,2015-12,Children and Teen Non-Fiction,151
Devon,IVYBRIDGE,2015-12,Children Audiobook,15
Devon,IVYBRIDGE,2015-12,DVD,118
Devon,IVYBRIDGE,2015-12,Misc,3
Devon,IVYBRIDGE,2015-12,Music CD,23
Devon,IVYBRIDGE,2015-12,Play,1
Devon,IVYBRIDGE,2015-12,Sheet Music,5
Devon,IVYBRIDGE,2016-01,Adult Audiobook,113
Devon,IVYBRIDGE,2016-01,Adult Fiction,2472
Devon,IVYBRIDGE,2016-01,Adult Non Fiction,751
Devon,IVYBRIDGE,2016-01,Children and Teen Fiction,2140
Devon,IVYBRIDGE,2016-01,Children and Teen Non-Fiction,281
Devon,IVYBRIDGE,2016-01,Children Audiobook,21
Devon,IVYBRIDGE,2016-01,DVD,191
Devon,IVYBRIDGE,2016-01,Misc,5
Devon,IVYBRIDGE,2016-01,Music CD,18
Devon,IVYBRIDGE,2016-01,Play,1
Devon,IVYBRIDGE,2016-01,Sheet Music,4
Devon,IVYBRIDGE,2016-02,Adult Audiobook,103
Devon,IVYBRIDGE,2016-02,Adult Fiction,2421
Devon,IVYBRIDGE,2016-02,Adult Non Fiction,707
Devon,IVYBRIDGE,2016-02,Children and Teen Fiction,1993
Devon,IVYBRIDGE,2016-02,Children and Teen Non-Fiction,229
Devon,IVYBRIDGE,2016-02,Children Audiobook,33
Devon,IVYBRIDGE,2016-02,DVD,146
Devon,IVYBRIDGE,2016-02,Misc,6
Devon,IVYBRIDGE,2016-02,Music CD,10
Devon,IVYBRIDGE,2016-02,Play,2
Devon,IVYBRIDGE,2016-02,Sheet Music,0
Devon,IVYBRIDGE,2016-03,Adult Audiobook,123
Devon,IVYBRIDGE,2016-03,Adult Fiction,2313
Devon,IVYBRIDGE,2016-03,Adult Non Fiction,543
Devon,IVYBRIDGE,2016-03,Children and Teen Fiction,1887
Devon,IVYBRIDGE,2016-03,Children and Teen Non-Fiction,216
Devon,IVYBRIDGE,2016-03,Children Audiobook,22
Devon,IVYBRIDGE,2016-03,DVD,179
Devon,IVYBRIDGE,2016-03,Misc,2
Devon,IVYBRIDGE,2016-03,Music CD,5
Devon,IVYBRIDGE,2016-03,Play,1
Devon,IVYBRIDGE,2016-03,Sheet Music,1
Devon,IVYBRIDGE,2016-04,Adult Audiobook,92
Devon,IVYBRIDGE,2016-04,Adult Fiction,2403
Devon,IVYBRIDGE,2016-04,Adult Non Fiction,601
Devon,IVYBRIDGE,2016-04,Children and Teen Fiction,2030
Devon,IVYBRIDGE,2016-04,Children and Teen Non-Fiction,246
Devon,IVYBRIDGE,2016-04,Children Audiobook,35
Devon,IVYBRIDGE,2016-04,DVD,144
Devon,IVYBRIDGE,2016-04,Misc,0
Devon,IVYBRIDGE,2016-04,Music CD,20
Devon,IVYBRIDGE,2016-04,Play,1
Devon,IVYBRIDGE,2016-04,Sheet Music,0
Devon,IVYBRIDGE,2016-05,Adult Audiobook,100
Devon,IVYBRIDGE,2016-05,Adult Fiction,2313
Devon,IVYBRIDGE,2016-05,Adult Non Fiction,510
Devon,IVYBRIDGE,2016-05,Children and Teen Fiction,1739
Devon,IVYBRIDGE,2016-05,Children and Teen Non-Fiction,221
Devon,IVYBRIDGE,2016-05,Children Audiobook,30
Devon,IVYBRIDGE,2016-05,DVD,125
Devon,IVYBRIDGE,2016-05,Misc,6
Devon,IVYBRIDGE,2016-05,Music CD,10
Devon,IVYBRIDGE,2016-05,Play,0
Devon,IVYBRIDGE,2016-05,Sheet Music,1
Devon,IVYBRIDGE,2016-06,Adult Audiobook,104
Devon,IVYBRIDGE,2016-06,Adult Fiction,2276
Devon,IVYBRIDGE,2016-06,Adult Non Fiction,530
Devon,IVYBRIDGE,2016-06,Children and Teen Fiction,1661
Devon,IVYBRIDGE,2016-06,Children and Teen Non-Fiction,163
Devon,IVYBRIDGE,2016-06,Children Audiobook,24
Devon,IVYBRIDGE,2016-06,DVD,107
Devon,IVYBRIDGE,2016-06,Music CD,27
Devon,IVYBRIDGE,2016-06,Sheet Music,1
Devon,IVYBRIDGE,2016-07,Adult Audiobook,76
Devon,IVYBRIDGE,2016-07,Adult Fiction,2356
Devon,IVYBRIDGE,2016-07,Adult Non Fiction,591
Devon,IVYBRIDGE,2016-07,Children and Teen Fiction,2486
Devon,IVYBRIDGE,2016-07,Children and Teen Non-Fiction,208
Devon,IVYBRIDGE,2016-07,Children Audiobook,31
Devon,IVYBRIDGE,2016-07,DVD,103
Devon,IVYBRIDGE,2016-07,Misc,3
Devon,IVYBRIDGE,2016-07,Music CD,3
Devon,IVYBRIDGE,2016-07,Sheet Music,2
Devon,IVYBRIDGE,2016-08,Adult Audiobook,110
Devon,IVYBRIDGE,2016-08,Adult Fiction,2310
Devon,IVYBRIDGE,2016-08,Adult Non Fiction,670
Devon,IVYBRIDGE,2016-08,Children and Teen Fiction,2808
Devon,IVYBRIDGE,2016-08,Children and Teen Non-Fiction,240
Devon,IVYBRIDGE,2016-08,Children Audiobook,37
Devon,IVYBRIDGE,2016-08,DVD,135
Devon,IVYBRIDGE,2016-08,Misc,1
Devon,IVYBRIDGE,2016-08,Music CD,2
Devon,IVYBRIDGE,2016-08,Sheet Music,3
Devon,IVYBRIDGE,2016-09,Adult Audiobook,99
Devon,IVYBRIDGE,2016-09,Adult Fiction,2234
Devon,IVYBRIDGE,2016-09,Adult Non Fiction,662
Devon,IVYBRIDGE,2016-09,Children and Teen Fiction,1910
Devon,IVYBRIDGE,2016-09,Children and Teen Non-Fiction,226
Devon,IVYBRIDGE,2016-09,Children Audiobook,13
Devon,IVYBRIDGE,2016-09,DVD,159
Devon,IVYBRIDGE,2016-09,Misc,4
Devon,IVYBRIDGE,2016-09,Music CD,14
Devon,IVYBRIDGE,2016-09,Sheet Music,2
Devon,IVYBRIDGE,2016-10,Adult Audiobook,85
Devon,IVYBRIDGE,2016-10,Adult Fiction,2582
Devon,IVYBRIDGE,2016-10,Adult Non Fiction,690
Devon,IVYBRIDGE,2016-10,Children and Teen Fiction,1888
Devon,IVYBRIDGE,2016-10,Children and Teen Non-Fiction,250
Devon,IVYBRIDGE,2016-10,Children Audiobook,26
Devon,IVYBRIDGE,2016-10,DVD,144
Devon,IVYBRIDGE,2016-10,Misc,2
Devon,IVYBRIDGE,2016-10,Music CD,4
Devon,IVYBRIDGE,2016-10,Play,1
Devon,IVYBRIDGE,2016-10,Sheet Music,10
Devon,IVYBRIDGE,2016-11,Adult Audiobook,84
Devon,IVYBRIDGE,2016-11,Adult Fiction,2222
Devon,IVYBRIDGE,2016-11,Adult Non Fiction,635
Devon,IVYBRIDGE,2016-11,Children and Teen Fiction,1391
Devon,IVYBRIDGE,2016-11,Children and Teen Non-Fiction,183
Devon,IVYBRIDGE,2016-11,Children Audiobook,25
Devon,IVYBRIDGE,2016-11,DVD,101
Devon,IVYBRIDGE,2016-11,Misc,1
Devon,IVYBRIDGE,2016-11,Music CD,5
Devon,IVYBRIDGE,2016-11,Play,1
Devon,IVYBRIDGE,2016-11,Sheet Music,2
Devon,IVYBRIDGE,2016-12,Adult Audiobook,83
Devon,IVYBRIDGE,2016-12,Adult Fiction,1842
Devon,IVYBRIDGE,2016-12,Adult Non Fiction,357
Devon,IVYBRIDGE,2016-12,Children and Teen Fiction,1043
Devon,IVYBRIDGE,2016-12,Children and Teen Non-Fiction,100
Devon,IVYBRIDGE,2016-12,Children Audiobook,12
Devon,IVYBRIDGE,2016-12,DVD,106
Devon,IVYBRIDGE,2016-12,Misc,2
Devon,IVYBRIDGE,2016-12,Music CD,15
Devon,IVYBRIDGE,2016-12,Play,1
Devon,IVYBRIDGE,2016-12,Sheet Music,1
Devon,IVYBRIDGE,2017-01,Adult Audiobook,66
Devon,IVYBRIDGE,2017-01,Adult Fiction,2487
Devon,IVYBRIDGE,2017-01,Adult Non Fiction,648
Devon,IVYBRIDGE,2017-01,Children and Teen Fiction,1592
Devon,IVYBRIDGE,2017-01,Children and Teen Non-Fiction,143
Devon,IVYBRIDGE,2017-01,Children Audiobook,11
Devon,IVYBRIDGE,2017-01,DVD,103
Devon,IVYBRIDGE,2017-01,Misc,2
Devon,IVYBRIDGE,2017-01,Music CD,15
Devon,IVYBRIDGE,2017-01,Sheet Music,1
Devon,IVYBRIDGE,2017-02,Adult Audiobook,72
Devon,IVYBRIDGE,2017-02,Adult Fiction,1949
Devon,IVYBRIDGE,2017-02,Adult Non Fiction,509
Devon,IVYBRIDGE,2017-02,Children and Teen Fiction,1715
Devon,IVYBRIDGE,2017-02,Children and Teen Non-Fiction,187
Devon,IVYBRIDGE,2017-02,Children Audiobook,24
Devon,IVYBRIDGE,2017-02,DVD,118
Devon,IVYBRIDGE,2017-02,Misc,6
Devon,IVYBRIDGE,2017-02,Music CD,8
Devon,IVYBRIDGE,2017-02,Play,1
Devon,IVYBRIDGE,2017-02,Sheet Music,6
Devon,IVYBRIDGE,2017-03,Adult Audiobook,87
Devon,IVYBRIDGE,2017-03,Adult Fiction,2206
Devon,IVYBRIDGE,2017-03,Adult Non Fiction,560
Devon,IVYBRIDGE,2017-03,Children and Teen Fiction,1825
Devon,IVYBRIDGE,2017-03,Children and Teen Non-Fiction,191
Devon,IVYBRIDGE,2017-03,Children Audiobook,39
Devon,IVYBRIDGE,2017-03,DVD,125
Devon,IVYBRIDGE,2017-03,Misc,0
Devon,IVYBRIDGE,2017-03,Music CD,6
Devon,IVYBRIDGE,2017-03,Play,1
Devon,IVYBRIDGE,2017-03,Sheet Music,1
Devon,IVYBRIDGE,2017-04,Adult Audiobook,70
Devon,IVYBRIDGE,2017-04,Adult Fiction,2040
Devon,IVYBRIDGE,2017-04,Adult Non Fiction,452
Devon,IVYBRIDGE,2017-04,Children and Teen Fiction,1653
Devon,IVYBRIDGE,2017-04,Children and Teen Non-Fiction,164
Devon,IVYBRIDGE,2017-04,Children Audiobook,28
Devon,IVYBRIDGE,2017-04,DVD,129
Devon,IVYBRIDGE,2017-04,Misc,1
Devon,IVYBRIDGE,2017-04,Music CD,5
Devon,IVYBRIDGE,2017-04,Sheet Music,0
Devon,IVYBRIDGE,2017-05,Adult Audiobook,78
Devon,IVYBRIDGE,2017-05,Adult Fiction,2041
Devon,IVYBRIDGE,2017-05,Adult Non Fiction,440
Devon,IVYBRIDGE,2017-05,Children and Teen Fiction,1633
Devon,IVYBRIDGE,2017-05,Children and Teen Non-Fiction,145
Devon,IVYBRIDGE,2017-05,Children Audiobook,21
Devon,IVYBRIDGE,2017-05,DVD,110
Devon,IVYBRIDGE,2017-05,Misc,0
Devon,IVYBRIDGE,2017-05,Music CD,2
Devon,IVYBRIDGE,2017-05,Sheet Music,2
Devon,IVYBRIDGE,2017-06,Adult Audiobook,87
Devon,IVYBRIDGE,2017-06,Adult Fiction,2281
Devon,IVYBRIDGE,2017-06,Adult Non Fiction,506
Devon,IVYBRIDGE,2017-06,Children and Teen Fiction,1728
Devon,IVYBRIDGE,2017-06,Children and Teen Non-Fiction,162
Devon,IVYBRIDGE,2017-06,Children Audiobook,17
Devon,IVYBRIDGE,2017-06,DVD,123
Devon,IVYBRIDGE,2017-06,Misc,4
Devon,IVYBRIDGE,2017-06,Music CD,18
Devon,IVYBRIDGE,2017-06,Sheet Music,1
Devon,IVYBRIDGE,2017-07,Adult Audiobook,88
Devon,IVYBRIDGE,2017-07,Adult Fiction,2294
Devon,IVYBRIDGE,2017-07,Adult Non Fiction,565
Devon,IVYBRIDGE,2017-07,Children and Teen Fiction,2277
Devon,IVYBRIDGE,2017-07,Children and Teen Non-Fiction,196
Devon,IVYBRIDGE,2017-07,Children Audiobook,27
Devon,IVYBRIDGE,2017-07,DVD,122
Devon,IVYBRIDGE,2017-07,Misc,0
Devon,IVYBRIDGE,2017-07,Music CD,15
Devon,IVYBRIDGE,2017-07,Play,0
Devon,IVYBRIDGE,2017-07,Sheet Music,2
Devon,IVYBRIDGE,2017-08,Adult Audiobook,79
Devon,IVYBRIDGE,2017-08,Adult Fiction,2433
Devon,IVYBRIDGE,2017-08,Adult Non Fiction,577
Devon,IVYBRIDGE,2017-08,Children and Teen Fiction,2697
Devon,IVYBRIDGE,2017-08,Children and Teen Non-Fiction,315
Devon,IVYBRIDGE,2017-08,Children Audiobook,42
Devon,IVYBRIDGE,2017-08,DVD,145
Devon,IVYBRIDGE,2017-08,Misc,2
Devon,IVYBRIDGE,2017-08,Music CD,5
Devon,IVYBRIDGE,2017-08,Play,2
Devon,IVYBRIDGE,2017-08,Sheet Music,3
Devon,IVYBRIDGE,2017-09,Adult Audiobook,68
Devon,IVYBRIDGE,2017-09,Adult Fiction,2156
Devon,IVYBRIDGE,2017-09,Adult Non Fiction,499
Devon,IVYBRIDGE,2017-09,Children and Teen Fiction,1637
Devon,IVYBRIDGE,2017-09,Children and Teen Non-Fiction,189
Devon,IVYBRIDGE,2017-09,Children Audiobook,14
Devon,IVYBRIDGE,2017-09,DVD,103
Devon,IVYBRIDGE,2017-09,Misc,1
Devon,IVYBRIDGE,2017-09,Music CD,13
Devon,IVYBRIDGE,2017-09,Play,0
Devon,IVYBRIDGE,2017-09,Sheet Music,1
Devon,IVYBRIDGE,2017-10,Adult Audiobook,60
Devon,IVYBRIDGE,2017-10,Adult Fiction,2211
Devon,IVYBRIDGE,2017-10,Adult Non Fiction,462
Devon,IVYBRIDGE,2017-10,Children and Teen Fiction,1808
Devon,IVYBRIDGE,2017-10,Children and Teen Non-Fiction,174
Devon,IVYBRIDGE,2017-10,Children Audiobook,16
Devon,IVYBRIDGE,2017-10,DVD,120
Devon,IVYBRIDGE,2017-10,Misc,1
Devon,IVYBRIDGE,2017-10,Music CD,5
Devon,IVYBRIDGE,2017-10,Play,0
Devon,IVYBRIDGE,2017-10,Sheet Music,1
Devon,IVYBRIDGE,2018-01,Adult Audiobook,52
Devon,IVYBRIDGE,2018-01,Adult Fiction,2232
Devon,IVYBRIDGE,2018-01,Adult Non Fiction,562
Devon,IVYBRIDGE,2018-01,Children and Teen Fiction,1472
Devon,IVYBRIDGE,2018-01,Children and Teen Non-Fiction,172
Devon,IVYBRIDGE,2018-01,Children Audiobook,18
Devon,IVYBRIDGE,2018-01,DVD,124
Devon,IVYBRIDGE,2018-01,Misc,120
Devon,IVYBRIDGE,2018-01,Music CD,7
Devon,IVYBRIDGE,2018-01,Sheet Music,2
Devon,IVYBRIDGE,2018-02,Adult Audiobook,61
Devon,IVYBRIDGE,2018-02,Adult Fiction,1871
Devon,IVYBRIDGE,2018-02,Adult Non Fiction,473
Devon,IVYBRIDGE,2018-02,Children and Teen Fiction,1368
Devon,IVYBRIDGE,2018-02,Children and Teen Non-Fiction,140
Devon,IVYBRIDGE,2018-02,Children Audiobook,26
Devon,IVYBRIDGE,2018-02,DVD,104
Devon,IVYBRIDGE,2018-02,Misc,58
Devon,IVYBRIDGE,2018-02,Music CD,3
Devon,IVYBRIDGE,2018-02,Sheet Music,1
Devon,IVYBRIDGE,2018-03,Adult Audiobook,75
Devon,IVYBRIDGE,2018-03,Adult Fiction,1985
Devon,IVYBRIDGE,2018-03,Adult Non Fiction,435
Devon,IVYBRIDGE,2018-03,Children and Teen Fiction,1540
Devon,IVYBRIDGE,2018-03,Children and Teen Non-Fiction,137
Devon,IVYBRIDGE,2018-03,Children Audiobook,36
Devon,IVYBRIDGE,2018-03,DVD,106
Devon,IVYBRIDGE,2018-03,Misc,27
Devon,IVYBRIDGE,2018-03,Music CD,7
Devon,IVYBRIDGE,2018-03,Sheet Music,0
Devon,IVYBRIDGE,2018-04,Adult Audiobook,79
Devon,IVYBRIDGE,2018-04,Adult Fiction,1741
Devon,IVYBRIDGE,2018-04,Adult Non Fiction,419
Devon,IVYBRIDGE,2018-04,Children and Teen Fiction,1454
Devon,IVYBRIDGE,2018-04,Children and Teen Non-Fiction,155
Devon,IVYBRIDGE,2018-04,Children Audiobook,29
Devon,IVYBRIDGE,2018-04,DVD,82
Devon,IVYBRIDGE,2018-04,Misc,362
Devon,IVYBRIDGE,2018-04,Music CD,6
Devon,IVYBRIDGE,2018-04,Play,1
Devon,IVYBRIDGE,2018-04,Sheet Music,1
Devon,IVYBRIDGE,2018-05,Adult Audiobook,85
Devon,IVYBRIDGE,2018-05,Adult Fiction,1796
Devon,IVYBRIDGE,2018-05,Adult Non Fiction,491
Devon,IVYBRIDGE,2018-05,Children and Teen Fiction,1145
Devon,IVYBRIDGE,2018-05,Children and Teen Non-Fiction,118
Devon,IVYBRIDGE,2018-05,Children Audiobook,27
Devon,IVYBRIDGE,2018-05,DVD,89
Devon,IVYBRIDGE,2018-05,Misc,293
Devon,IVYBRIDGE,2018-05,Music CD,5
Devon,IVYBRIDGE,2018-05,Play,0
Devon,IVYBRIDGE,2018-05,Sheet Music,0
Devon,IVYBRIDGE,2018-06,Adult Audiobook,86
Devon,IVYBRIDGE,2018-06,Adult Fiction,1777
Devon,IVYBRIDGE,2018-06,Adult Non Fiction,399
Devon,IVYBRIDGE,2018-06,Children and Teen Fiction,1237
Devon,IVYBRIDGE,2018-06,Children and Teen Non-Fiction,138
Devon,IVYBRIDGE,2018-06,Children Audiobook,19
Devon,IVYBRIDGE,2018-06,DVD,70
Devon,IVYBRIDGE,2018-06,Misc,259
Devon,IVYBRIDGE,2018-06,Music CD,4
Devon,IVYBRIDGE,2018-06,Play,0
Devon,IVYBRIDGE,2018-06,Sheet Music,0
Devon,IVYBRIDGE,2018-07,Adult Audiobook,86
Devon,IVYBRIDGE,2018-07,Adult Fiction,1992
Devon,IVYBRIDGE,2018-07,Adult Non Fiction,458
Devon,IVYBRIDGE,2018-07,Children and Teen Fiction,2100
Devon,IVYBRIDGE,2018-07,Children and Teen Non-Fiction,158
Devon,IVYBRIDGE,2018-07,Children Audiobook,35
Devon,IVYBRIDGE,2018-07,DVD,104
Devon,IVYBRIDGE,2018-07,Misc,307
Devon,IVYBRIDGE,2018-07,Music CD,3
Devon,IVYBRIDGE,2018-07,Play,2
Devon,IVYBRIDGE,2018-08,Adult Audiobook,84
Devon,IVYBRIDGE,2018-08,Adult Fiction,2126
Devon,IVYBRIDGE,2018-08,Adult Non Fiction,464
Devon,IVYBRIDGE,2018-08,Children and Teen Fiction,2364
Devon,IVYBRIDGE,2018-08,Children and Teen Non-Fiction,223
Devon,IVYBRIDGE,2018-08,Children Audiobook,46
Devon,IVYBRIDGE,2018-08,DVD,120
Devon,IVYBRIDGE,2018-08,Misc,297
Devon,IVYBRIDGE,2018-08,Music CD,15
Devon,IVYBRIDGE,2018-08,Play,0
Devon,IVYBRIDGE,2018-08,Sheet Music,2
Devon,IVYBRIDGE,2018-09,Adult Audiobook,86
Devon,IVYBRIDGE,2018-09,Adult Fiction,1786
Devon,IVYBRIDGE,2018-09,Adult Non Fiction,490
Devon,IVYBRIDGE,2018-09,Children and Teen Fiction,1380
Devon,IVYBRIDGE,2018-09,Children and Teen Non-Fiction,152
Devon,IVYBRIDGE,2018-09,Children Audiobook,27
Devon,IVYBRIDGE,2018-09,DVD,87
Devon,IVYBRIDGE,2018-09,Misc,181
Devon,IVYBRIDGE,2018-09,Music CD,8
Devon,IVYBRIDGE,2018-09,Play,0
Devon,IVYBRIDGE,2018-09,Sheet Music,0
Devon,IVYBRIDGE,2018-10,Adult Audiobook,83
Devon,IVYBRIDGE,2018-10,Adult Fiction,1639
Devon,IVYBRIDGE,2018-10,Adult Non Fiction,411
Devon,IVYBRIDGE,2018-10,Children and Teen Fiction,1188
Devon,IVYBRIDGE,2018-10,Children and Teen Non-Fiction,121
Devon,IVYBRIDGE,2018-10,Children Audiobook,21
Devon,IVYBRIDGE,2018-10,DVD,80
Devon,IVYBRIDGE,2018-10,Misc,128
Devon,IVYBRIDGE,2018-10,Music CD,5
Devon,IVYBRIDGE,2018-10,Play,0
Devon,IVYBRIDGE,2018-10,Sheet Music,1
Devon,IVYBRIDGE,2018-11,Adult Audiobook,94
Devon,IVYBRIDGE,2018-11,Adult Fiction,2136
Devon,IVYBRIDGE,2018-11,Adult Non Fiction,453
